sensor,value,datetime
TC,30.496884,2019-11-01 06:30:00+00:00
HUM,47.0,2019-11-01 06:30:00+00:00
PRES,1013.0,2019-11-01 06:30:00+00:00
TC,31.213608000000004,2019-11-01 07:30:00+00:00
HUM,44.0,2019-11-01 07:30:00+00:00
PRES,1011.6,2019-11-01 07:30:00+00:00
TC,31.019148,2019-11-01 08:30:00+00:00
HUM,42.0,2019-11-01 08:30:00+00:00
PRES,1010.5,2019-11-01 08:30:00+00:00
TC,30.552444,2019-11-01 09:30:00+00:00
HUM,42.0,2019-11-01 09:30:00+00:00
PRES,1010.1,2019-11-01 09:30:00+00:00
TC,30.107964000000003,2019-11-01 10:30:00+00:00
HUM,42.0,2019-11-01 10:30:00+00:00
PRES,1010.4,2019-11-01 10:30:00+00:00
TC,28.824528,2019-11-01 11:30:00+00:00
HUM,45.0,2019-11-01 11:30:00+00:00
PRES,1010.9,2019-11-01 11:30:00+00:00
TC,27.341075999999994,2019-11-01 12:30:00+00:00
HUM,49.0,2019-11-01 12:30:00+00:00
PRES,1011.3,2019-11-01 12:30:00+00:00
TC,26.090975999999994,2019-11-01 13:30:00+00:00
HUM,53.0,2019-11-01 13:30:00+00:00
PRES,1011.9,2019-11-01 13:30:00+00:00
TC,25.152012,2019-11-01 14:30:00+00:00
HUM,56.00000000000001,2019-11-01 14:30:00+00:00
PRES,1012.6,2019-11-01 14:30:00+00:00
TC,24.535296,2019-11-01 15:30:00+00:00
HUM,57.99999999999999,2019-11-01 15:30:00+00:00
PRES,1012.9,2019-11-01 15:30:00+00:00
TC,24.14082,2019-11-01 16:30:00+00:00
HUM,60.0,2019-11-01 16:30:00+00:00
PRES,1012.9,2019-11-01 16:30:00+00:00
TC,23.746344,2019-11-01 17:30:00+00:00
HUM,63.0,2019-11-01 17:30:00+00:00
PRES,1012.7,2019-11-01 17:30:00+00:00
TC,22.924056000000004,2019-11-01 18:30:00+00:00
HUM,66.0,2019-11-01 18:30:00+00:00
PRES,1012.9,2019-11-01 18:30:00+00:00
TC,22.296228,2019-11-01 19:30:00+00:00
HUM,68.0,2019-11-01 19:30:00+00:00
PRES,1012.6,2019-11-01 19:30:00+00:00
TC,21.585059999999995,2019-11-01 20:30:00+00:00
HUM,70.0,2019-11-01 20:30:00+00:00
PRES,1012.4,2019-11-01 20:30:00+00:00
TC,20.918340000000004,2019-11-01 21:30:00+00:00
HUM,72.0,2019-11-01 21:30:00+00:00
PRES,1012.5,2019-11-01 21:30:00+00:00
TC,20.262732,2019-11-01 22:30:00+00:00
HUM,75.0,2019-11-01 22:30:00+00:00
PRES,1012.7,2019-11-01 22:30:00+00:00
TC,20.229396,2019-11-01 23:30:00+00:00
HUM,75.0,2019-11-01 23:30:00+00:00
PRES,1013.3,2019-11-01 23:30:00+00:00
TC,21.040572,2019-11-02 00:30:00+00:00
HUM,78.0,2019-11-02 00:30:00+00:00
PRES,1014.0,2019-11-02 00:30:00+00:00
TC,22.035096,2019-11-02 01:30:00+00:00
HUM,82.0,2019-11-02 01:30:00+00:00
PRES,1014.8,2019-11-02 01:30:00+00:00
TC,23.374091999999994,2019-11-02 02:30:00+00:00
HUM,76.0,2019-11-02 02:30:00+00:00
PRES,1015.4,2019-11-02 02:30:00+00:00
TC,25.185348,2019-11-02 03:30:00+00:00
HUM,69.0,2019-11-02 03:30:00+00:00
PRES,1015.6,2019-11-02 03:30:00+00:00
TC,27.135503999999997,2019-11-02 04:30:00+00:00
HUM,62.0,2019-11-02 04:30:00+00:00
PRES,1015.2,2019-11-02 04:30:00+00:00
TC,28.941204000000006,2019-11-02 05:30:00+00:00
HUM,55.00000000000001,2019-11-02 05:30:00+00:00
PRES,1014.5,2019-11-02 05:30:00+00:00
TC,30.11352,2019-11-02 06:30:00+00:00
HUM,49.0,2019-11-02 06:30:00+00:00
PRES,1013.7,2019-11-02 06:30:00+00:00
TC,30.830244,2019-11-02 07:30:00+00:00
HUM,44.0,2019-11-02 07:30:00+00:00
PRES,1012.9,2019-11-02 07:30:00+00:00
TC,30.730235999999998,2019-11-02 08:30:00+00:00
HUM,42.0,2019-11-02 08:30:00+00:00
PRES,1012.2,2019-11-02 08:30:00+00:00
TC,30.324648,2019-11-02 09:30:00+00:00
HUM,41.0,2019-11-02 09:30:00+00:00
PRES,1011.8,2019-11-02 09:30:00+00:00
TC,29.89128,2019-11-02 10:30:00+00:00
HUM,41.0,2019-11-02 10:30:00+00:00
PRES,1011.8,2019-11-02 10:30:00+00:00
TC,28.635624000000004,2019-11-02 11:30:00+00:00
HUM,44.0,2019-11-02 11:30:00+00:00
PRES,1012.1,2019-11-02 11:30:00+00:00
TC,27.107723999999997,2019-11-02 12:30:00+00:00
HUM,48.0,2019-11-02 12:30:00+00:00
PRES,1012.6,2019-11-02 12:30:00+00:00
TC,25.768728,2019-11-02 13:30:00+00:00
HUM,53.0,2019-11-02 13:30:00+00:00
PRES,1013.4,2019-11-02 13:30:00+00:00
TC,24.768648000000002,2019-11-02 14:30:00+00:00
HUM,56.99999999999999,2019-11-02 14:30:00+00:00
PRES,1014.2,2019-11-02 14:30:00+00:00
TC,24.074148,2019-11-02 15:30:00+00:00
HUM,60.0,2019-11-02 15:30:00+00:00
PRES,1014.3,2019-11-02 15:30:00+00:00
TC,23.579664,2019-11-02 16:30:00+00:00
HUM,63.0,2019-11-02 16:30:00+00:00
PRES,1014.1,2019-11-02 16:30:00+00:00
TC,23.179632,2019-11-02 17:30:00+00:00
HUM,66.0,2019-11-02 17:30:00+00:00
PRES,1013.7,2019-11-02 17:30:00+00:00
TC,22.740707999999998,2019-11-02 18:30:00+00:00
HUM,69.0,2019-11-02 18:30:00+00:00
PRES,1013.9,2019-11-02 18:30:00+00:00
TC,22.090656000000006,2019-11-02 19:30:00+00:00
HUM,72.0,2019-11-02 19:30:00+00:00
PRES,1013.6,2019-11-02 19:30:00+00:00
TC,21.451716,2019-11-02 20:30:00+00:00
HUM,75.0,2019-11-02 20:30:00+00:00
PRES,1013.2,2019-11-02 20:30:00+00:00
TC,20.835,2019-11-02 21:30:00+00:00
HUM,77.0,2019-11-02 21:30:00+00:00
PRES,1013.0,2019-11-02 21:30:00+00:00
TC,20.19606,2019-11-02 22:30:00+00:00
HUM,80.0,2019-11-02 22:30:00+00:00
PRES,1013.4,2019-11-02 22:30:00+00:00
TC,19.784916,2019-11-02 23:30:00+00:00
HUM,82.0,2019-11-02 23:30:00+00:00
PRES,1014.1,2019-11-02 23:30:00+00:00
TC,20.690544,2019-11-03 00:30:00+00:00
HUM,81.0,2019-11-03 00:30:00+00:00
PRES,1014.8,2019-11-03 00:30:00+00:00
TC,22.14066,2019-11-03 01:30:00+00:00
HUM,78.0,2019-11-03 01:30:00+00:00
PRES,1015.5,2019-11-03 01:30:00+00:00
TC,23.4741,2019-11-03 02:30:00+00:00
HUM,73.0,2019-11-03 02:30:00+00:00
PRES,1016.0,2019-11-03 02:30:00+00:00
TC,25.302024000000007,2019-11-03 03:30:00+00:00
HUM,66.0,2019-11-03 03:30:00+00:00
PRES,1016.2,2019-11-03 03:30:00+00:00
TC,27.218844,2019-11-03 04:30:00+00:00
HUM,59.0,2019-11-03 04:30:00+00:00
PRES,1015.9,2019-11-03 04:30:00+00:00
TC,28.885644,2019-11-03 05:30:00+00:00
HUM,52.0,2019-11-03 05:30:00+00:00
PRES,1015.5,2019-11-03 05:30:00+00:00
TC,30.374652,2019-11-03 06:30:00+00:00
HUM,46.0,2019-11-03 06:30:00+00:00
PRES,1014.6,2019-11-03 06:30:00+00:00
TC,31.680312,2019-11-03 07:30:00+00:00
HUM,39.0,2019-11-03 07:30:00+00:00
PRES,1013.3,2019-11-03 07:30:00+00:00
TC,31.752540000000003,2019-11-03 08:30:00+00:00
HUM,37.0,2019-11-03 08:30:00+00:00
PRES,1012.3,2019-11-03 08:30:00+00:00
TC,31.330284000000002,2019-11-03 09:30:00+00:00
HUM,36.0,2019-11-03 09:30:00+00:00
PRES,1011.9,2019-11-03 09:30:00+00:00
TC,30.802464,2019-11-03 10:30:00+00:00
HUM,37.0,2019-11-03 10:30:00+00:00
PRES,1011.7,2019-11-03 10:30:00+00:00
TC,29.64126,2019-11-03 11:30:00+00:00
HUM,39.0,2019-11-03 11:30:00+00:00
PRES,1011.7,2019-11-03 11:30:00+00:00
TC,28.268927999999995,2019-11-03 12:30:00+00:00
HUM,44.0,2019-11-03 12:30:00+00:00
PRES,1012.3,2019-11-03 12:30:00+00:00
TC,26.774364000000002,2019-11-03 13:30:00+00:00
HUM,49.0,2019-11-03 13:30:00+00:00
PRES,1013.2,2019-11-03 13:30:00+00:00
TC,25.457591999999995,2019-11-03 14:30:00+00:00
HUM,55.00000000000001,2019-11-03 14:30:00+00:00
PRES,1014.0,2019-11-03 14:30:00+00:00
TC,24.590856,2019-11-03 15:30:00+00:00
HUM,59.0,2019-11-03 15:30:00+00:00
PRES,1014.4,2019-11-03 15:30:00+00:00
TC,24.101928,2019-11-03 16:30:00+00:00
HUM,62.0,2019-11-03 16:30:00+00:00
PRES,1014.3,2019-11-03 16:30:00+00:00
TC,23.718564,2019-11-03 17:30:00+00:00
HUM,65.0,2019-11-03 17:30:00+00:00
PRES,1014.1,2019-11-03 17:30:00+00:00
TC,22.785156,2019-11-03 18:30:00+00:00
HUM,79.0,2019-11-03 18:30:00+00:00
PRES,1013.9,2019-11-03 18:30:00+00:00
TC,22.151772,2019-11-03 19:30:00+00:00
HUM,81.0,2019-11-03 19:30:00+00:00
PRES,1013.7,2019-11-03 19:30:00+00:00
TC,21.479496,2019-11-03 20:30:00+00:00
HUM,83.0,2019-11-03 20:30:00+00:00
PRES,1013.7,2019-11-03 20:30:00+00:00
TC,20.757216,2019-11-03 21:30:00+00:00
HUM,85.0,2019-11-03 21:30:00+00:00
PRES,1013.7,2019-11-03 21:30:00+00:00
TC,20.384964,2019-11-03 22:30:00+00:00
HUM,85.0,2019-11-03 22:30:00+00:00
PRES,1013.7,2019-11-03 22:30:00+00:00
TC,20.440524000000003,2019-11-03 23:30:00+00:00
HUM,87.0,2019-11-03 23:30:00+00:00
PRES,1013.9,2019-11-03 23:30:00+00:00
TC,21.412824000000004,2019-11-04 00:30:00+00:00
HUM,86.0,2019-11-04 00:30:00+00:00
PRES,1014.7,2019-11-04 00:30:00+00:00
TC,22.857384,2019-11-04 01:30:00+00:00
HUM,86.0,2019-11-04 01:30:00+00:00
PRES,1015.4,2019-11-04 01:30:00+00:00
TC,24.235272,2019-11-04 02:30:00+00:00
HUM,84.0,2019-11-04 02:30:00+00:00
PRES,1015.8,2019-11-04 02:30:00+00:00
TC,26.107644,2019-11-04 03:30:00+00:00
HUM,78.0,2019-11-04 03:30:00+00:00
PRES,1015.8,2019-11-04 03:30:00+00:00
TC,28.130028,2019-11-04 04:30:00+00:00
HUM,69.0,2019-11-04 04:30:00+00:00
PRES,1015.5,2019-11-04 04:30:00+00:00
TC,29.8635,2019-11-04 05:30:00+00:00
HUM,63.0,2019-11-04 05:30:00+00:00
PRES,1014.9,2019-11-04 05:30:00+00:00
TC,31.019148,2019-11-04 06:30:00+00:00
HUM,57.99999999999999,2019-11-04 06:30:00+00:00
PRES,1014.3,2019-11-04 06:30:00+00:00
TC,31.791432,2019-11-04 07:30:00+00:00
HUM,53.0,2019-11-04 07:30:00+00:00
PRES,1013.4,2019-11-04 07:30:00+00:00
TC,31.685868,2019-11-04 08:30:00+00:00
HUM,52.0,2019-11-04 08:30:00+00:00
PRES,1012.3,2019-11-04 08:30:00+00:00
TC,31.246944,2019-11-04 09:30:00+00:00
HUM,51.0,2019-11-04 09:30:00+00:00
PRES,1011.8,2019-11-04 09:30:00+00:00
TC,30.769127999999995,2019-11-04 10:30:00+00:00
HUM,50.0,2019-11-04 10:30:00+00:00
PRES,1011.6,2019-11-04 10:30:00+00:00
TC,29.680152000000003,2019-11-04 11:30:00+00:00
HUM,53.0,2019-11-04 11:30:00+00:00
PRES,1011.7,2019-11-04 11:30:00+00:00
TC,28.257816,2019-11-04 12:30:00+00:00
HUM,56.99999999999999,2019-11-04 12:30:00+00:00
PRES,1012.0,2019-11-04 12:30:00+00:00
TC,26.546568,2019-11-04 13:30:00+00:00
HUM,65.0,2019-11-04 13:30:00+00:00
PRES,1012.8,2019-11-04 13:30:00+00:00
TC,25.02978,2019-11-04 14:30:00+00:00
HUM,73.0,2019-11-04 14:30:00+00:00
PRES,1013.7,2019-11-04 14:30:00+00:00
TC,24.124152,2019-11-04 15:30:00+00:00
HUM,78.0,2019-11-04 15:30:00+00:00
PRES,1014.0,2019-11-04 15:30:00+00:00
TC,23.807459999999995,2019-11-04 16:30:00+00:00
HUM,79.0,2019-11-04 16:30:00+00:00
PRES,1013.8,2019-11-04 16:30:00+00:00
TC,23.663004,2019-11-04 17:30:00+00:00
HUM,80.0,2019-11-04 17:30:00+00:00
PRES,1013.4,2019-11-04 17:30:00+00:00
TC,23.596332,2019-11-04 18:30:00+00:00
HUM,80.0,2019-11-04 18:30:00+00:00
PRES,1013.5,2019-11-04 18:30:00+00:00
TC,23.101848,2019-11-04 19:30:00+00:00
HUM,82.0,2019-11-04 19:30:00+00:00
PRES,1013.2,2019-11-04 19:30:00+00:00
TC,22.490688,2019-11-04 20:30:00+00:00
HUM,84.0,2019-11-04 20:30:00+00:00
PRES,1012.6,2019-11-04 20:30:00+00:00
TC,21.735072,2019-11-04 21:30:00+00:00
HUM,86.0,2019-11-04 21:30:00+00:00
PRES,1012.3,2019-11-04 21:30:00+00:00
TC,20.790551999999998,2019-11-04 22:30:00+00:00
HUM,90.0,2019-11-04 22:30:00+00:00
PRES,1012.5,2019-11-04 22:30:00+00:00
TC,20.829443999999995,2019-11-04 23:30:00+00:00
HUM,92.0,2019-11-04 23:30:00+00:00
PRES,1012.7,2019-11-04 23:30:00+00:00
TC,21.751739999999998,2019-11-05 00:30:00+00:00
HUM,93.0,2019-11-05 00:30:00+00:00
PRES,1012.9,2019-11-05 00:30:00+00:00
TC,22.19622,2019-11-05 01:30:00+00:00
HUM,93.0,2019-11-05 01:30:00+00:00
PRES,1013.6,2019-11-05 01:30:00+00:00
TC,23.796348000000002,2019-11-05 02:30:00+00:00
HUM,88.0,2019-11-05 02:30:00+00:00
PRES,1014.1,2019-11-05 02:30:00+00:00
TC,26.413224000000003,2019-11-05 03:30:00+00:00
HUM,82.0,2019-11-05 03:30:00+00:00
PRES,1013.8,2019-11-05 03:30:00+00:00
TC,28.352268,2019-11-05 04:30:00+00:00
HUM,76.0,2019-11-05 04:30:00+00:00
PRES,1013.2,2019-11-05 04:30:00+00:00
TC,29.94684,2019-11-05 05:30:00+00:00
HUM,67.0,2019-11-05 05:30:00+00:00
PRES,1012.7,2019-11-05 05:30:00+00:00
TC,31.013592,2019-11-05 06:30:00+00:00
HUM,61.0,2019-11-05 06:30:00+00:00
PRES,1011.9,2019-11-05 06:30:00+00:00
TC,31.624752,2019-11-05 07:30:00+00:00
HUM,57.99999999999999,2019-11-05 07:30:00+00:00
PRES,1010.7,2019-11-05 07:30:00+00:00
TC,31.819212,2019-11-05 08:30:00+00:00
HUM,56.99999999999999,2019-11-05 08:30:00+00:00
PRES,1009.5,2019-11-05 08:30:00+00:00
TC,31.652532,2019-11-05 09:30:00+00:00
HUM,55.00000000000001,2019-11-05 09:30:00+00:00
PRES,1009.0,2019-11-05 09:30:00+00:00
TC,30.808020000000003,2019-11-05 10:30:00+00:00
HUM,54.0,2019-11-05 10:30:00+00:00
PRES,1009.2,2019-11-05 10:30:00+00:00
TC,29.385684,2019-11-05 11:30:00+00:00
HUM,56.99999999999999,2019-11-05 11:30:00+00:00
PRES,1009.5,2019-11-05 11:30:00+00:00
TC,28.091136,2019-11-05 12:30:00+00:00
HUM,60.0,2019-11-05 12:30:00+00:00
PRES,1009.9,2019-11-05 12:30:00+00:00
TC,26.929932,2019-11-05 13:30:00+00:00
HUM,64.0,2019-11-05 13:30:00+00:00
PRES,1010.4,2019-11-05 13:30:00+00:00
TC,25.902072,2019-11-05 14:30:00+00:00
HUM,68.0,2019-11-05 14:30:00+00:00
PRES,1010.9,2019-11-05 14:30:00+00:00
TC,25.213128,2019-11-05 15:30:00+00:00
HUM,70.0,2019-11-05 15:30:00+00:00
PRES,1011.1,2019-11-05 15:30:00+00:00
TC,24.807540000000003,2019-11-05 16:30:00+00:00
HUM,72.0,2019-11-05 16:30:00+00:00
PRES,1011.2,2019-11-05 16:30:00+00:00
TC,24.429732,2019-11-05 17:30:00+00:00
HUM,73.0,2019-11-05 17:30:00+00:00
PRES,1011.1,2019-11-05 17:30:00+00:00
TC,23.924135999999997,2019-11-05 18:30:00+00:00
HUM,78.0,2019-11-05 18:30:00+00:00
PRES,1011.2,2019-11-05 18:30:00+00:00
TC,23.124072,2019-11-05 19:30:00+00:00
HUM,80.0,2019-11-05 19:30:00+00:00
PRES,1010.6,2019-11-05 19:30:00+00:00
TC,22.351788000000006,2019-11-05 20:30:00+00:00
HUM,82.0,2019-11-05 20:30:00+00:00
PRES,1010.3,2019-11-05 20:30:00+00:00
TC,21.485052,2019-11-05 21:30:00+00:00
HUM,84.0,2019-11-05 21:30:00+00:00
PRES,1010.1,2019-11-05 21:30:00+00:00
TC,20.484972000000006,2019-11-05 22:30:00+00:00
HUM,85.0,2019-11-05 22:30:00+00:00
PRES,1010.2,2019-11-05 22:30:00+00:00
TC,20.573868,2019-11-05 23:30:00+00:00
HUM,85.0,2019-11-05 23:30:00+00:00
PRES,1010.4,2019-11-05 23:30:00+00:00
TC,20.879448,2019-11-06 00:30:00+00:00
HUM,85.0,2019-11-06 00:30:00+00:00
PRES,1010.9,2019-11-06 00:30:00+00:00
TC,21.707291999999995,2019-11-06 01:30:00+00:00
HUM,88.0,2019-11-06 01:30:00+00:00
PRES,1011.8,2019-11-06 01:30:00+00:00
TC,23.385204,2019-11-06 02:30:00+00:00
HUM,86.0,2019-11-06 02:30:00+00:00
PRES,1012.3,2019-11-06 02:30:00+00:00
TC,25.08534,2019-11-06 03:30:00+00:00
HUM,79.0,2019-11-06 03:30:00+00:00
PRES,1012.4,2019-11-06 03:30:00+00:00
TC,27.146616,2019-11-06 04:30:00+00:00
HUM,71.0,2019-11-06 04:30:00+00:00
PRES,1012.4,2019-11-06 04:30:00+00:00
TC,28.796748,2019-11-06 05:30:00+00:00
HUM,64.0,2019-11-06 05:30:00+00:00
PRES,1011.7,2019-11-06 05:30:00+00:00
TC,29.841276,2019-11-06 06:30:00+00:00
HUM,60.0,2019-11-06 06:30:00+00:00
PRES,1010.7,2019-11-06 06:30:00+00:00
TC,30.441323999999998,2019-11-06 07:30:00+00:00
HUM,55.00000000000001,2019-11-06 07:30:00+00:00
PRES,1009.5,2019-11-06 07:30:00+00:00
TC,30.635784,2019-11-06 08:30:00+00:00
HUM,52.0,2019-11-06 08:30:00+00:00
PRES,1008.6,2019-11-06 08:30:00+00:00
TC,30.435768,2019-11-06 09:30:00+00:00
HUM,50.0,2019-11-06 09:30:00+00:00
PRES,1008.0,2019-11-06 09:30:00+00:00
TC,29.5857,2019-11-06 10:30:00+00:00
HUM,52.0,2019-11-06 10:30:00+00:00
PRES,1008.1,2019-11-06 10:30:00+00:00
TC,27.907788,2019-11-06 11:30:00+00:00
HUM,56.00000000000001,2019-11-06 11:30:00+00:00
PRES,1008.4,2019-11-06 11:30:00+00:00
TC,26.068752,2019-11-06 12:30:00+00:00
HUM,61.0,2019-11-06 12:30:00+00:00
PRES,1009.1,2019-11-06 12:30:00+00:00
TC,24.61308,2019-11-06 13:30:00+00:00
HUM,65.0,2019-11-06 13:30:00+00:00
PRES,1009.9,2019-11-06 13:30:00+00:00
TC,23.574108000000006,2019-11-06 14:30:00+00:00
HUM,68.0,2019-11-06 14:30:00+00:00
PRES,1010.4,2019-11-06 14:30:00+00:00
TC,22.89072,2019-11-06 15:30:00+00:00
HUM,71.0,2019-11-06 15:30:00+00:00
PRES,1010.6,2019-11-06 15:30:00+00:00
TC,22.524024000000004,2019-11-06 16:30:00+00:00
HUM,74.0,2019-11-06 16:30:00+00:00
PRES,1010.5,2019-11-06 16:30:00+00:00
TC,22.235112,2019-11-06 17:30:00+00:00
HUM,77.0,2019-11-06 17:30:00+00:00
PRES,1010.3,2019-11-06 17:30:00+00:00
TC,21.868416,2019-11-06 18:30:00+00:00
HUM,80.0,2019-11-06 18:30:00+00:00
PRES,1010.6,2019-11-06 18:30:00+00:00
TC,21.273924000000004,2019-11-06 19:30:00+00:00
HUM,82.0,2019-11-06 19:30:00+00:00
PRES,1010.1,2019-11-06 19:30:00+00:00
TC,20.579424000000003,2019-11-06 20:30:00+00:00
HUM,84.0,2019-11-06 20:30:00+00:00
PRES,1009.7,2019-11-06 20:30:00+00:00
TC,19.762691999999994,2019-11-06 21:30:00+00:00
HUM,87.0,2019-11-06 21:30:00+00:00
PRES,1009.5,2019-11-06 21:30:00+00:00
TC,18.80706,2019-11-06 22:30:00+00:00
HUM,90.0,2019-11-06 22:30:00+00:00
PRES,1009.7,2019-11-06 22:30:00+00:00
TC,18.64038,2019-11-06 23:30:00+00:00
HUM,90.0,2019-11-06 23:30:00+00:00
PRES,1010.0,2019-11-06 23:30:00+00:00
TC,19.401552,2019-11-07 00:30:00+00:00
HUM,88.0,2019-11-07 00:30:00+00:00
PRES,1010.8,2019-11-07 00:30:00+00:00
TC,20.440524000000003,2019-11-07 01:30:00+00:00
HUM,86.0,2019-11-07 01:30:00+00:00
PRES,1011.9,2019-11-07 01:30:00+00:00
TC,22.023984,2019-11-07 02:30:00+00:00
HUM,81.0,2019-11-07 02:30:00+00:00
PRES,1012.8,2019-11-07 02:30:00+00:00
TC,24.14082,2019-11-07 03:30:00+00:00
HUM,73.0,2019-11-07 03:30:00+00:00
PRES,1013.0,2019-11-07 03:30:00+00:00
TC,26.168759999999995,2019-11-07 04:30:00+00:00
HUM,65.0,2019-11-07 04:30:00+00:00
PRES,1012.6,2019-11-07 04:30:00+00:00
TC,27.89112,2019-11-07 05:30:00+00:00
HUM,59.0,2019-11-07 05:30:00+00:00
PRES,1011.9,2019-11-07 05:30:00+00:00
TC,29.135664000000002,2019-11-07 06:30:00+00:00
HUM,54.0,2019-11-07 06:30:00+00:00
PRES,1011.1,2019-11-07 06:30:00+00:00
TC,29.885724000000003,2019-11-07 07:30:00+00:00
HUM,51.0,2019-11-07 07:30:00+00:00
PRES,1010.0,2019-11-07 07:30:00+00:00
TC,29.685708,2019-11-07 08:30:00+00:00
HUM,52.0,2019-11-07 08:30:00+00:00
PRES,1009.0,2019-11-07 08:30:00+00:00
TC,29.107884000000002,2019-11-07 09:30:00+00:00
HUM,53.0,2019-11-07 09:30:00+00:00
PRES,1008.7,2019-11-07 09:30:00+00:00
TC,28.507835999999998,2019-11-07 10:30:00+00:00
HUM,54.0,2019-11-07 10:30:00+00:00
PRES,1008.8,2019-11-07 10:30:00+00:00
TC,27.046608000000006,2019-11-07 11:30:00+00:00
HUM,59.0,2019-11-07 11:30:00+00:00
PRES,1009.3,2019-11-07 11:30:00+00:00
TC,25.429812,2019-11-07 12:30:00+00:00
HUM,64.0,2019-11-07 12:30:00+00:00
PRES,1010.0,2019-11-07 12:30:00+00:00
TC,24.201936,2019-11-07 13:30:00+00:00
HUM,67.0,2019-11-07 13:30:00+00:00
PRES,1010.7,2019-11-07 13:30:00+00:00
TC,23.235191999999994,2019-11-07 14:30:00+00:00
HUM,69.0,2019-11-07 14:30:00+00:00
PRES,1011.2,2019-11-07 14:30:00+00:00
TC,22.5018,2019-11-07 15:30:00+00:00
HUM,72.0,2019-11-07 15:30:00+00:00
PRES,1011.3,2019-11-07 15:30:00+00:00
TC,22.051764000000002,2019-11-07 16:30:00+00:00
HUM,75.0,2019-11-07 16:30:00+00:00
PRES,1011.1,2019-11-07 16:30:00+00:00
TC,21.896196,2019-11-07 17:30:00+00:00
HUM,79.0,2019-11-07 17:30:00+00:00
PRES,1010.7,2019-11-07 17:30:00+00:00
TC,21.568392,2019-11-07 18:30:00+00:00
HUM,83.0,2019-11-07 18:30:00+00:00
PRES,1010.3,2019-11-07 18:30:00+00:00
TC,21.107244,2019-11-07 19:30:00+00:00
HUM,84.0,2019-11-07 19:30:00+00:00
PRES,1010.0,2019-11-07 19:30:00+00:00
TC,20.540532000000002,2019-11-07 20:30:00+00:00
HUM,85.0,2019-11-07 20:30:00+00:00
PRES,1009.9,2019-11-07 20:30:00+00:00
TC,19.768248,2019-11-07 21:30:00+00:00
HUM,87.0,2019-11-07 21:30:00+00:00
PRES,1010.0,2019-11-07 21:30:00+00:00
TC,18.868175999999995,2019-11-07 22:30:00+00:00
HUM,90.0,2019-11-07 22:30:00+00:00
PRES,1010.2,2019-11-07 22:30:00+00:00
TC,18.740388000000006,2019-11-07 23:30:00+00:00
HUM,88.0,2019-11-07 23:30:00+00:00
PRES,1010.7,2019-11-07 23:30:00+00:00
TC,19.14042,2019-11-08 00:30:00+00:00
HUM,87.0,2019-11-08 00:30:00+00:00
PRES,1011.6,2019-11-08 00:30:00+00:00
TC,19.8627,2019-11-08 01:30:00+00:00
HUM,85.0,2019-11-08 01:30:00+00:00
PRES,1012.6,2019-11-08 01:30:00+00:00
TC,21.5295,2019-11-08 02:30:00+00:00
HUM,77.0,2019-11-08 02:30:00+00:00
PRES,1013.2,2019-11-08 02:30:00+00:00
TC,23.540772,2019-11-08 03:30:00+00:00
HUM,67.0,2019-11-08 03:30:00+00:00
PRES,1013.5,2019-11-08 03:30:00+00:00
TC,25.452036,2019-11-08 04:30:00+00:00
HUM,59.0,2019-11-08 04:30:00+00:00
PRES,1013.3,2019-11-08 04:30:00+00:00
TC,27.118835999999998,2019-11-08 05:30:00+00:00
HUM,52.0,2019-11-08 05:30:00+00:00
PRES,1012.9,2019-11-08 05:30:00+00:00
TC,28.291152,2019-11-08 06:30:00+00:00
HUM,46.0,2019-11-08 06:30:00+00:00
PRES,1012.2,2019-11-08 06:30:00+00:00
TC,29.00232,2019-11-08 07:30:00+00:00
HUM,43.0,2019-11-08 07:30:00+00:00
PRES,1011.1,2019-11-08 07:30:00+00:00
TC,28.757856,2019-11-08 08:30:00+00:00
HUM,43.0,2019-11-08 08:30:00+00:00
PRES,1010.1,2019-11-08 08:30:00+00:00
TC,28.11336,2019-11-08 09:30:00+00:00
HUM,43.0,2019-11-08 09:30:00+00:00
PRES,1009.7,2019-11-08 09:30:00+00:00
TC,27.318852000000003,2019-11-08 10:30:00+00:00
HUM,45.0,2019-11-08 10:30:00+00:00
PRES,1009.9,2019-11-08 10:30:00+00:00
TC,25.61316,2019-11-08 11:30:00+00:00
HUM,50.0,2019-11-08 11:30:00+00:00
PRES,1010.2,2019-11-08 11:30:00+00:00
TC,23.757456,2019-11-08 12:30:00+00:00
HUM,56.99999999999999,2019-11-08 12:30:00+00:00
PRES,1010.7,2019-11-08 12:30:00+00:00
TC,22.25178,2019-11-08 13:30:00+00:00
HUM,63.0,2019-11-08 13:30:00+00:00
PRES,1011.5,2019-11-08 13:30:00+00:00
TC,21.08502,2019-11-08 14:30:00+00:00
HUM,68.0,2019-11-08 14:30:00+00:00
PRES,1012.3,2019-11-08 14:30:00+00:00
TC,20.323848,2019-11-08 15:30:00+00:00
HUM,72.0,2019-11-08 15:30:00+00:00
PRES,1012.3,2019-11-08 15:30:00+00:00
TC,19.91826,2019-11-08 16:30:00+00:00
HUM,75.0,2019-11-08 16:30:00+00:00
PRES,1011.9,2019-11-08 16:30:00+00:00
TC,19.729356000000006,2019-11-08 17:30:00+00:00
HUM,77.0,2019-11-08 17:30:00+00:00
PRES,1011.4,2019-11-08 17:30:00+00:00
TC,19.212648,2019-11-08 18:30:00+00:00
HUM,82.0,2019-11-08 18:30:00+00:00
PRES,1011.8,2019-11-08 18:30:00+00:00
